UWI,Nombre del Pozo,"Profundidad Total 
(ft)",Departamento,Cuenca,Lat,Lon,"Coordenada
X","Coordenada 
 Y","Elevación GL
(ft)","Elevacion 
(m)","Temperatura en superficie 
(°C)","BHT
(°F)","BHT
(°C)","Profundidad BHT
(ft)","Profundidad BHT 
(m)",Temperatura de formación (°C),Gradiente Geotérmico Aparente (°C/Km),Año de actualizacion del dato,Distance_To_Nearest_Volcano (m),Radius (m),Number of Volcanoes Nearby,Moho_Depth (m),LAB,RHO_C,RHO_L,RHO_SL,FA,G_zz,G_xx,G_yy
RORO0029,RIO DE ORO-29,1650,Norte de Santander,Catatumbo,9.121558,-72.880694,1131944.154503,1500372.459989,554.0,168.85920000000002,27.355704,106.0,41.111111111111114,1650.0,502.92,42.262425811370264,29.640344013700517,2008.0,449059.3801873098,454059.3801873098,1,33831.739266863966,139157.16760029292,2828.630509366985,3343.1496668230066,3462.7422343428675,-11.799995055981073,0.10723866858286418,-0.18900985574532894,0.08148996611179837
RORO0035K,RIO DE ORO-35K,7090,Norte de Santander,Catatumbo,9.126122,-72.885719,1131389.993742,1500875.517255,,204.0,27.18,162.0,72.22222222222223,6917.0,2108.3016000000002,79.13992619398779,24.645395229025954,2008.0,449212.8554309832,454212.8554309832,1,33821.76527115328,139057.25759204026,2828.4041749282574,3343.095699637442,3462.700526075456,-11.804120440721498,0.10674456999494246,-0.18894694213435748,0.08190951631262854
RORO0036,RIO DE ORO-36,1850,Norte de Santander,Catatumbo,9.099969,-72.890136,1130913.916681,1497980.725815,382.0,116.43360000000001,27.617832,104.0,40.0,1850.0,563.88,41.317642878758406,24.29561410008939,2008.0,446466.94311104494,451466.94311104494,1,33978.077333931855,138516.58012340494,2828.5556676290526,3342.8956581248462,3462.5015827654697,-12.11188554526756,0.10825948965917684,-0.19065258191798445,0.08215896722987645
RORO0038,RIO DE ORO-38,1750,Norte de Santander,Catatumbo,9.047283,-72.915506,1128143.131924,1492143.247674,608.0,185.3184,27.273408,101.0,38.333333333333336,1750.0,533.4,39.567127035422146,23.047842211140132,2008.0,440009.71886286157,445009.71886286157,1,34347.43268707145,136893.01014185275,2828.2069990970117,3342.2362672112513,3461.8944215274364,-12.901176511408238,0.11056561609829096,-0.1945676454262039,0.08388857272802917
RORO0039K,RIO DE ORO-39K,7700,Norte de Santander,Catatumbo,9.116422,-72.887619,1131184.638165,1499801.750022,205.0,62.484,27.88758,176.0,80.0,7715.0,2351.532,87.92714685234992,25.532107091185626,2008.0,448179.40166509314,453179.40166509314,1,33877.985536001615,138847.08831280234,2828.450951557631,3343.0172994379413,3462.6226191112605,-11.930263128295579,0.10727274272235288,-0.18958263091231325,0.08203842303803531
RORO0042,RIO DE ORO-42,2150,Norte de Santander,Catatumbo,9.095125,-72.892217,1130686.903306,1497444.057163,331.0,100.8888,27.695556,108.0,42.22222222222222,2155.0,656.844,43.80391068518228,24.523866679428114,2008.0,445887.41526354343,450887.41526354343,1,34010.98974512609,138374.68612924995,2828.5376060623894,3342.839217499589,3462.4484410464675,-12.181113743166224,0.10848743154659143,-0.1910137527331412,0.0823029713794523
RORO0045,RIO DE ORO-45,2450,Norte de Santander,Catatumbo,9.117278,-72.880483,1131968.937314,1499898.999454,610.0,185.928,27.27036,102.0,38.88888888888889,3115.0,949.452,41.37880272392383,14.859563963132242,2008.0,448662.7289767911,453662.7289767911,1,33855.44143712543,139099.79466160695,2828.6895464871845,3343.131312580615,3462.7219935016433,-11.836697029399362,0.1075364056702543,-0.1892587750093007,0.08145096414611794
RORO0046K,RIO DE ORO-46K,7595,Norte de Santander,Catatumbo,9.13305,-72.883967,1131580.156903,1501642.554593,145.0,44.196000000000005,27.97902,180.0,82.22222222222223,7595.0,2314.956,89.99766351367045,26.7904199966092,2008.0,449973.3113170666,454973.3113170666,1,33783.13076822047,139221.28276106186,2828.3850825926966,3343.1576748016973,3462.761899600621,-11.702450720759897,0.10640607758603947,-0.1884861914130194,0.08177236139343735
RORO0047,RIO DE ORO-47,1900,Norte de Santander,Catatumbo,9.111831,-72.884736,1131503.336496,1499294.844849,,186.0,27.27,114.0,45.55555555555556,1900.0,579.12,46.91563219012536,33.923249395851215,2008.0,447903.2690222086,452903.2690222086,1,33896.84898508535,138875.15912497917,2828.6064786199663,3343.038541380784,3462.6363031641467,-11.938295662621206,0.10770996802970356,-0.18974682475488275,0.08177673099676343
RORO0048,RIO DE ORO-48,1910,Norte de Santander,Catatumbo,9.102708,-72.8895,1130982.8621,1498283.950064,451.0,137.4648,27.512676,110.0,43.333333333333336,1910.0,582.168,44.701937210860045,29.526290024288596,2008.0,446764.1724987524,451764.1724987524,1,33960.99055800533,138578.73318786695,2828.5464020507625,3342.919141662996,3462.5245051223146,-12.07959271641989,0.1081059404213444,-0.19046813418209088,0.08212186738012318
RORO0051,RIO DE ORO-51,2045,Norte de Santander,Catatumbo,9.115219,-72.885036,1131469.111562,1499669.626872,306.0,93.2688,27.733656,140.0,60.0,2045.0,623.316,61.48503293230003,54.14809973159686,2008.0,448209.8013823389,453209.8013823389,1,33878.19157793056,138915.88545781808,2828.5554809940522,3343.050989115524,3462.6504411292963,-11.911365703078664,0.10746741107777759,-0.18955531441927037,0.08181990739615592
RORO0053K,RIO DE ORO-53K,7390,Norte de Santander,Catatumbo,9.128864,-72.886397,1131314.468533,1501178.575479,185.0,56.388000000000005,27.91806,184.0,84.44444444444444,7390.0,2252.472,91.96046722807313,28.432054750546566,2008.0,449436.8833501899,454436.8833501899,1,33810.64650590117,139076.0043884549,2828.3499585430336,3343.0991785993638,3462.7066647137217,-11.776649244993916,0.10655899824553788,-0.18882209788875381,0.08196397865829178
RORO0054K,RIO DE ORO-54K,8669.5,Norte de Santander,Catatumbo,9.099819,-72.879375,1132097.207369,1497968.039262,344.0,104.8512,27.675743999999998,185.0,85.0,8772.0,2673.7056000000002,94.2483319882022,24.89899710282321,2008.0,447060.31335363945,452060.31335363945,1,33946.51962036009,138875.3317465123,2828.9333800494815,3343.063082658694,3462.643794391397,-11.973415701010694,0.10873628527075041,-0.19023205257505127,0.08126470289740878
RELE0001,RIO ELE-1,14958,Arauca,Llanos Orientales,6.747469,-71.615192,1272687.905789,1238276.243829,630.0,192.024,27.23988,264.0,128.88888888888889,14991.0,4569.2568,142.98215244324356,25.330656058386467,2009.0,389402.1848432633,394402.1848432633,1,37142.469352691616,129456.76696634054,2843.5387217622538,3335.461576212293,3461.1647376046712,-13.60964647270892,0.20567251545350243,-0.017262886739284757,-0.18421492060475164
RIOG0001,RIO GUARINO-1,3863,Caldas,Valle Medio del Magdalena,5.304511,-74.800153,920270.421469,1078059.166577,802.0,244.4496,26.977752,130.0,54.44444444444445,3863.0,1177.4424000000001,57.71535574769278,26.105399081681433,2008.0,36004.61791054829,41004.61791054829,1,40576.26505199973,193396.45383868337,2855.241598433677,3348.8744125296494,3476.162199902342,57.14101062118875,1.0203478317165866,-0.565135165651987,-0.454344707303202
RMOC0001,RIO MOCOA-1,2796,Putumayo,Valle Superior del Magdalena,1.029329,-76.662986,712502.218461,605382.328693,1621.0,494.0808,25.729596,112.0,44.44444444444444,2793.0,851.3064,46.617234249080795,24.53598169716661,2008.0,40092.8243262361,45092.8243262361,2,41990.000588207804,62663.65516041552,2832.5901515439464,3277.9649435271253,3440.5254678333017,45.55122908730833,0.7309492283664843,-0.428560451149767,-0.29358435896010915
RNEG0001,RIO NEGRO-1,8648,Cundinamarca,Valle Medio del Magdalena,5.717998,-74.594711,943084.396341,1123764.071479,560.0,170.68800000000002,27.34656,156.0,68.88888888888889,8643.0,2634.3864000000003,77.97820716424738,19.219521921403548,2008.0,41145.36426806194,46145.36426806194,1,38850.503370529565,193946.83457699858,2834.7091350122223,3348.8902800091687,3477.364202061336,60.61797281910041,0.9675540393625499,-0.5284419731624144,-0.43692012135362734
RNEG0003,RIO NEGRO-3,9016,Cundinamarca,Valle Medio del Magdalena,5.680072,-74.593556,943208.618312,1119569.677918,556.0,169.46880000000002,27.352656,170.0,76.66666666666667,9016.0,2748.0768000000003,86.21331734369909,21.41885603186166,2008.0,40700.09028666829,45700.09028666829,1,39109.16816392539,193743.01105199908,2836.524554568943,3348.808421758195,3477.2902703646114,60.89087561710238,0.9746032377169639,-0.5330231142722086,-0.43939628183877344
RINV0001,RIO NUEVO-1_SIN,6800,Cordoba,Sinú-San Jacinto,8.199511,-76.119417,775325.019811,1398744.41183,160.0,48.768,27.95616,124.0,51.111111111111114,6800.0,2072.6400000000003,57.881176283551454,14.438115776763668,2008.0,311133.93396926555,316133.93396926555,1,33203.05175142005,130165.18300739676,2750.1128067617105,3332.465041011759,3452.196952635727,7.546791495493445,0.26147823587753377,-0.13004894875076717,-0.13071598246079344
00010067,RIO OPIA-1,4410,Tolima,Valle Medio del Magdalena,4.580606,-74.837311,916059.998936,998004.996745,1000.0,304.8,26.676,120.0,48.88888888888889,4409.0,1343.8632,52.76501926978442,19.41344868271147,2008.0,42746.4104981398,47746.4104981398,2,43102.27928202336,186774.95154432303,2889.360842929606,3349.8795039977795,3473.5607212525747,53.063704232025415,1.0074834049836774,-0.575824810399992,-0.4318170138665034
RPAT0001,RIO PATA-1,3271,Huila,Valle Superior del Magdalena,3.385114,-75.231147,872165.256081,865837.930934,2282.0,695.5536000000001,24.722231999999998,120.0,48.88888888888889,3271.0,997.0008,51.536717227898166,26.895149159256608,2008.0,102321.54794103552,107321.54794103552,1,44817.06573001256,155353.17726886808,2930.833722703186,3348.963200554467,3463.1784891290613,54.49611927539712,0.8927269182769227,-0.5456442340418024,-0.34651912763007414
RIOP0002,RIO PESCADO-2,5664,Caqueta,Caguan-Putumayo,1.273708,-75.810064,807522.52697,632352.894195,846.0,257.86080000000004,26.910695999999998,153.0,67.22222222222223,5662.0,1725.7776000000001,72.57686440717038,26.461212851047765,2008.0,42184.97513126065,47184.97513126065,1,36430.661298665924,62997.12533077087,2860.0975159195737,3283.2991947183696,3439.6181761185107,24.239569905944276,0.5725898721969066,-0.34182080345667,-0.22643725674006396
RSAL0001,RIO SALDANA-1,6154,Tolima,Valle Superior del Magdalena,3.699864,-75.370997,856668.509614,900671.270121,,498.0,25.71,139.0,59.44444444444445,6217.0,1894.9416,65.48355385370827,20.98932962034728,2008.0,80628.43220081751,85628.43220081751,2,44149.35470384889,161320.25914588018,2914.188990999043,3349.3429535559912,3464.2551667579773,56.045341322247026,0.9396765859500059,-0.5704013390814041,-0.36848792587179324
RSAL0003,RIO SALDANA-3,4743,Tolima,Valle Superior del Magdalena,3.697664,-75.367894,857012.944601,900427.432127,,455.0,25.925,130.0,54.44444444444445,4754.0,1449.0192000000002,58.71637284924125,22.63004717207422,2008.0,80773.32512529494,85773.32512529494,2,44151.51203359686,161332.37036820294,2914.4513384516567,3349.372024693734,3464.2707778916724,56.03090950300612,0.9394274103726051,-0.5702344604165741,-0.36841628533947457
RSEV0001,RIO SEVILLA-1,5830,Putumayo,Caguan-Putumayo,0.715533,-75.940228,792993.785474,570609.614418,773.0,235.6104,27.021948,162.0,72.22222222222223,5830.0,1776.9840000000002,77.78256758612783,28.56560305896273,2008.0,57370.95735378019,62370.95735378019,1,33931.725654360656,63397.086641951624,2848.021209088255,3282.5470504352734,3439.948371419955,21.34274951926333,0.5295557516283472,-0.3022586142224055,-0.22434602147897093
RSUC0001,RIO SUCIO-1,8873,Santander,Valle Medio del Magdalena,7.153758,-73.439792,1070822.086839,1282568.09409,596.0,181.66080000000002,27.291695999999998,162.0,72.22222222222223,8873.0,2704.4904,81.59444941618322,20.078737723078337,2008.0,237096.6158446906,242096.6158446906,1,41687.92134595082,158699.68187444392,2781.7984229724725,3342.485794673996,3470.720838161734,59.72125600911192,0.5806879234085295,-0.3426951690500179,-0.22903846340596493
RVER0001,RIO VERDE-1,12278,Casanare,Llanos Orientales,5.097761,-72.158149,1213248.645184,1055467.555921,612.0,186.5376,27.267312,232.0,111.11111111111111,12274.0,3741.1152,124.04136625361528,25.867702297329757,2009.0,316185.44490317925,321185.44490317925,1,37751.93820190546,150421.7977979944,2846.3106395449845,3347.3198979780022,3465.575296847085,19.288179255995153,0.3280261827478118,-0.10637089938602699,-0.2168900609272607
RZUL0001,RIO ZULIA-1,6530,Norte de Santander,Catatumbo,8.224717,-72.452225,1179483.117396,1401326.908885,489.0,149.0472,27.454764,170.0,76.66666666666667,6800.0,2072.6400000000003,83.43673183910701,27.00998139527704,2008.0,398297.21840034565,403297.21840034565,1,36896.65440583709,147130.75053877075,2824.558201355622,3346.0259959044965,3467.6300416166687,11.531649227199942,0.22634968636762814,-0.175641833387668,-0.04659557760028537
RZUL0010,RIO ZULIA-10,6348,Norte de Santander,Catatumbo,8.216519,-72.442061,1180607.191535,1400424.514836,442.0,134.7216,27.526391999999998,158.0,70.0,6400.0,1950.72,76.26750700655245,24.986217912643767,2008.0,398425.7176333892,403425.7176333892,1,36969.442348148244,147405.68271688098,2824.321891873,3346.1187043982427,3467.779712733055,12.12615723494954,0.22773414222333876,-0.1742155875975939,-0.049346812605049875
RZUL0011,RIO ZULIA-11,6537,Norte de Santander,Catatumbo,8.196506,-72.456958,1178974.006823,1398203.481485,349.0,106.3752,27.668124,155.0,68.33333333333334,6544.0,1994.6112,74.78129790513441,23.620229298388786,2008.0,395688.7866560727,400688.7866560727,1,37001.25893526228,147113.36733913154,2823.60821071115,3345.925269209336,3467.6526331682835,12.656942657008255,0.23272695270316765,-0.1774917849486878,-0.05093149451918964
RZUL0012,RIO ZULIA-12,7291.5,Norte de Santander,Catatumbo,8.165128,-72.477022,1176776.066081,1394722.959102,302.0,92.0496,27.739752,145.0,62.77777777777778,7353.0,2241.1944000000003,70.2469632412272,18.966320476807905,2008.0,391652.4742675743,396652.4742675743,1,37104.64470719818,146758.25631548365,2822.4883196480837,3345.6619174629996,3467.5030929306495,13.595345356429796,0.2405583758259007,-0.18208747492871824,-0.053959369749093045
RZUL0013,RIO ZULIA-13,6720,Norte de Santander,Catatumbo,8.218414,-72.446053,1180166.3228,1400632.328621,478.0,145.6944,27.471528,140.0,60.0,6720.0,2048.2560000000003,66.66925554634166,19.13712326307925,2008.0,398269.2226877783,403269.2226877783,1,36945.48321240365,147302.24039437674,2824.371683882254,3346.080033884602,3467.7246853689808,11.949842910008542,0.22747892382351678,-0.17482602740171846,-0.04849547460414744
RZUL0014,RIO ZULIA-14,9610,Norte de Santander,Catatumbo,8.202964,-72.449764,1179764.194977,1398921.250017,438.0,133.5024,27.532488,192.0,88.88888888888889,9903.0,3018.4344,99.4844942918823,23.837525272002697,2008.0,396755.86613023945,401755.86613023945,1,36997.22658693118,147264.54245095036,2823.8470849004734,3346.0127853031454,3467.7228200066093,12.540039565273146,0.23101249909589092,-0.17602671976007872,-0.050723830431032804
RZUL0015,RIO ZULIA-15,6456.5,Norte de Santander,Catatumbo,8.231944,-72.444719,1180307.18772,1402129.968249,412.0,125.5776,27.572112,172.0,77.77777777777779,6453.0,1966.8744000000002,84.11163379577916,28.745873043941774,2008.0,399449.2083398468,404449.2083398468,1,36897.984879453106,147293.1912043151,2824.8218755206,3346.120055269935,3467.704156517423,11.395204562773298,0.22448775898347434,-0.1741033298743492,-0.04631901789061241
RZUL0016,RIO ZULIA-16,6275,Norte de Santander,Catatumbo,8.186675,-72.457831,1178882.238478,1397115.425542,405.0,123.444,27.58278,154.0,67.77777777777779,6414.0,1954.9872,74.06280271378873,23.775103342768038,2008.0,394841.687235971,399841.687235971,1,37045.276355771,147130.58069397576,2823.277210028409,3345.8998047372443,3467.671721570228,13.073845157993638,0.23494313062599714,-0.17800668844308248,-0.052565645225798506
RZUL0017,RIO ZULIA-17,6428,Norte de Santander,Catatumbo,8.207592,-72.443075,1180499.461409,1399436.280443,471.0,143.5608,27.482196,156.0,68.88888888888889,6420.0,1956.816,75.18142333700494,24.375938942141183,2008.0,397638.80511118006,402638.80511118006,1,37002.959112912664,147410.73224037007,2824.022285971047,3346.091609856444,3467.792455044645,12.49337076696205,0.22972764843960153,-0.17471517889689323,-0.050779912742361544
RZUL0018,RIO ZULIA-18,7500.5,Norte de Santander,Catatumbo,8.212286,-72.443869,1180409.771243,1399955.320067,426.0,129.84480000000002,27.550776,174.0,78.88888888888889,7520.0,2292.096,86.56944718707463,25.748778056012764,2008.0,397950.22098177864,402950.22098177864,1,36979.65511088527,147375.59146085335,2824.1757918464255,3346.091800391704,3467.7691718550795,12.268738447543571,0.22873091273078844,-0.17467875607187294,-0.04985204194119824
RZUL0019,RIO ZULIA-19,6540.5,Norte de Santander,Catatumbo,8.214308,-72.447939,1179960.265961,1400177.23052,429.0,130.7592,27.546204,162.0,72.22222222222223,6562.0,2000.0976,78.69278429259927,25.57204223063878,2008.0,397797.60607767996,402797.60607767996,1,36955.071597101356,147269.6803231467,2824.229602665468,3346.052438528086,3467.712772452847,12.084765221583588,0.2284504162477902,-0.175297837354781,-0.048967701690096205
RZUL0002,RIO ZULIA-2,8010,Norte de Santander,Catatumbo,8.224342,-72.44745,1180009.632835,1401287.562364,435.0,132.588,27.53706,176.0,80.0,6759.999999999999,2060.448,86.71964479484696,28.723163503688017,2008.0,398633.77157545567,403633.77157545567,1,36916.242794584876,147249.2094643518,2824.5625724580605,3346.0763270732455,3467.690760047135,11.659581491034672,0.22624332134498884,-0.17484572929923847,-0.0472811670279889
RZUL0020,RIO ZULIA-20,7515.5,Norte de Santander,Catatumbo,8.195844,-72.451664,1179557.942893,1398132.688337,468.0,142.6464,27.486767999999998,170.0,76.66666666666667,7476.0,2278.6848,84.29154358844711,24.928755213729918,2008.0,396044.4984167531,401044.4984167531,1,37022.711439472456,147244.5655343394,2823.603674683919,3345.980396307435,3467.7203272587994,12.810391766644075,0.232659917594285,-0.17661390638682967,-0.05173590693804924
RZUL0021,RIO ZULIA-21,6377,Norte de Santander,Catatumbo,8.219058,-72.452292,1179478.310672,1400700.825443,452.0,137.7696,27.511152,161.0,71.66666666666667,6377.0,1943.7096000000001,77.90540737033776,25.926843891874466,2008.0,397841.06937628175,402841.06937628175,1,36919.10689119826,147147.38994977783,2824.3716617386017,3346.0147623525754,3467.6450383698325,11.775706883205384,0.22758520848917518,-0.17586231674040945,-0.047571979848727894
RZUL0022,RIO ZULIA-22,6232,Norte de Santander,Catatumbo,8.204025,-72.445564,1180226.706612,1399040.535519,307.0,93.5736,27.732132,166.0,74.44444444444444,6261.0,1908.3528000000001,80.5383647961977,27.671106095370675,2008.0,397163.88516797684,402163.88516797684,1,37008.60359863739,147362.7570856472,2823.89579235157,3346.0590201325294,3467.7718732911335,12.59189487903089,0.23061068792862016,-0.17527101310087975,-0.05108352743121266
